pc_timestamp,elapsed_s,arduino_date,arduino_time,uptime_s,sht30_temp_C,sht30_humidity_pct,bme688_1_temp_C,bme688_1_humidity_pct,bme688_1_pressure_hpa,bme688_1_gas_ohms,bme688_2_temp_C,bme688_2_humidity_pct,bme688_2_pressure_hpa,bme688_2_gas_ohms,as7341_f1,as7341_f2,as7341_f3,as7341_f4,as7341_clear,as7341_nir,stepper_speed_pct,pump_speed_pct,pump_state
2026-06-30 18:46:13,3.49,2026-06-18,12:00:01,1.0,-45.0,41.46,29.19,40.15,1010.46,50423.0,33.44,86.59,1011.07,32736.0,2.0,5.0,9.0,11.0,93.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:16,5.75,2026-06-18,12:00:03,3.0,27.6,41.47,29.01,39.86,1010.47,49089.0,33.11,86.24,1011.08,30295.0,2.0,5.0,9.0,11.0,93.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:18,8.01,2026-06-18,12:00:05,5.0,27.62,41.48,28.86,39.9,1010.48,47877.0,32.82,86.88,1011.08,29018.0,1.0,6.0,9.0,11.0,92.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:20,10.27,2026-06-18,12:00:08,8.0,27.6,41.49,28.74,39.98,1010.47,46360.0,32.6,87.21,1011.09,28343.0,1.0,5.0,9.0,11.0,92.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:22,12.53,2026-06-18,12:00:10,10.0,27.61,41.5,28.65,40.04,1010.48,45714.0,32.43,87.35,1011.09,27826.0,1.0,5.0,9.0,10.0,93.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:25,14.79,2026-06-18,12:00:12,12.0,27.59,41.49,28.58,40.08,1010.47,45665.0,32.3,87.41,1011.09,27592.0,2.0,6.0,9.0,11.0,92.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:27,17.04,2026-06-18,12:00:14,14.0,27.6,41.49,28.53,40.13,1010.48,44849.0,32.2,87.45,1011.1,27205.0,2.0,5.0,9.0,10.0,92.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:29,19.3,2026-06-18,12:00:17,17.0,27.61,41.5,28.49,40.15,1010.49,44661.0,32.12,87.48,1011.11,27101.0,1.0,5.0,9.0,10.0,93.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:31,21.56,2026-06-18,12:00:19,19.0,27.59,41.5,28.45,40.17,1010.49,44475.0,32.06,87.48,1011.1,26947.0,1.0,5.0,9.0,11.0,93.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:34,23.82,2026-06-18,12:00:21,21.0,27.61,41.49,28.43,40.2,1010.49,44336.0,32.02,87.48,1011.1,26896.0,2.0,6.0,9.0,11.0,92.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:36,26.07,2026-06-18,12:00:23,23.0,27.6,41.5,28.41,40.21,1010.49,44061.0,31.98,87.46,1011.11,26862.0,1.0,4.0,9.0,11.0,93.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:38,28.33,2026-06-18,12:00:26,26.0,27.59,41.5,28.4,40.22,1010.49,44153.0,31.95,87.47,1011.12,26727.0,2.0,5.0,9.0,11.0,93.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:40,30.59,2026-06-18,12:00:28,28.0,27.6,41.49,28.39,40.22,1010.49,43790.0,31.93,87.46,1011.11,26694.0,2.0,5.0,9.0,11.0,92.0,8.0,0.0,0.0,OFF
2026-06-30 18:46:43,32.85,2026-06-18,12:00:30,30.0,27.59,41.49,28.38,40.22,1010.49,43745.0,31.92,87.46,1011.12,26627.0,2.0,5.0,9.0,10.0,92.0,8.0,0.0,0.0,OFF
