pc_timestamp,elapsed_s,arduino_date,arduino_time,uptime_s,sht30_temp_C,sht30_humidity_pct,bme688_1_temp_C,bme688_1_humidity_pct,bme688_1_pressure_hpa,bme688_1_gas_ohms,bme688_2_temp_C,bme688_2_humidity_pct,bme688_2_pressure_hpa,bme688_2_gas_ohms,as7341_f1,as7341_f2,as7341_f3,as7341_f4,as7341_clear,as7341_nir,stepper_speed_pct,pump_speed_pct,pump_state
2026-06-30 17:14:28,3.49,2026-06-18,12:00:01,1.0,-45.0,40.55,30.24,38.79,1010.7,9965.0,31.3,88.65,1011.17,17743.0,5.0,16.0,26.0,31.0,198.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:30,5.75,2026-06-18,12:00:03,3.0,28.31,40.56,30.05,38.51,1010.71,9632.0,30.99,88.19,1011.19,17007.0,5.0,16.0,26.0,31.0,198.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:33,8.01,2026-06-18,12:00:05,5.0,28.31,40.55,29.89,38.57,1010.72,9546.0,30.72,88.73,1011.19,16649.0,5.0,16.0,26.0,31.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:35,10.27,2026-06-18,12:00:08,8.0,28.31,40.58,29.76,38.66,1010.72,9504.0,30.52,89.0,1011.19,16507.0,4.0,16.0,26.0,31.0,198.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:37,12.53,2026-06-18,12:00:10,10.0,28.31,40.58,29.67,38.72,1010.72,9487.0,30.36,89.13,1011.19,16318.0,5.0,16.0,26.0,31.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:39,14.79,2026-06-18,12:00:12,12.0,28.31,40.56,29.59,38.77,1010.72,9504.0,30.24,89.21,1011.2,16206.0,5.0,16.0,26.0,31.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:42,17.05,2026-06-18,12:00:14,14.0,28.31,40.58,29.54,38.81,1010.72,9504.0,30.14,89.23,1011.2,16145.0,5.0,16.0,26.0,30.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:44,19.31,2026-06-18,12:00:17,17.0,28.31,40.57,29.49,38.83,1010.72,9529.0,30.07,89.28,1011.2,16169.0,4.0,16.0,26.0,30.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:46,21.56,2026-06-18,12:00:19,19.0,28.31,40.57,29.46,38.85,1010.73,9606.0,30.02,89.29,1011.2,16169.0,5.0,16.0,26.0,31.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:48,23.82,2026-06-18,12:00:21,21.0,28.33,40.59,29.43,38.88,1010.72,9606.0,29.98,89.29,1011.19,16157.0,5.0,16.0,26.0,31.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:51,26.08,2026-06-18,12:00:23,23.0,28.31,40.6,29.41,38.87,1010.72,9589.0,29.95,89.29,1011.19,16169.0,5.0,16.0,26.0,30.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:53,28.34,2026-06-18,12:00:26,26.0,28.31,40.59,29.4,38.89,1010.73,9606.0,29.92,89.27,1011.19,16096.0,5.0,16.0,26.0,30.0,196.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:55,30.6,2026-06-18,12:00:28,28.0,28.3,40.61,29.39,38.91,1010.73,9676.0,29.9,89.24,1011.2,16084.0,4.0,16.0,26.0,30.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:14:58,32.86,2026-06-18,12:00:30,30.0,28.31,40.6,29.38,38.92,1010.72,9685.0,29.89,89.23,1011.21,16084.0,4.0,16.0,26.0,30.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:15:00,35.12,2026-06-18,12:00:33,33.0,28.31,40.62,29.37,38.95,1010.72,9720.0,29.88,89.23,1011.21,16157.0,4.0,16.0,26.0,31.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:15:02,37.37,2026-06-18,12:00:35,35.0,28.34,40.64,29.37,38.96,1010.72,9747.0,29.87,89.21,1011.21,16096.0,5.0,16.0,26.0,30.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:15:04,39.64,2026-06-18,12:00:37,37.0,28.31,40.64,29.36,38.97,1010.71,9747.0,29.86,89.2,1011.21,16145.0,5.0,16.0,26.0,30.0,196.0,20.0,0.0,0.0,OFF
2026-06-30 17:15:07,41.9,2026-06-18,12:00:39,39.0,28.31,40.66,29.36,38.99,1010.71,9738.0,29.85,89.21,1011.21,16194.0,5.0,16.0,26.0,30.0,197.0,20.0,0.0,0.0,OFF
2026-06-30 17:15:09,44.15,2026-06-18,12:00:42,42.0,28.33,40.67,29.36,39.01,1010.71,9782.0,29.85,89.21,1011.21,16182.0,4.0,16.0,26.0,30.0,196.0,20.0,0.0,0.0,OFF
2026-06-30 17:15:11,46.42,2026-06-18,12:00:44,44.0,28.31,40.69,29.35,39.07,1010.71,9791.0,29.84,89.24,1011.2,16194.0,4.0,16.0,26.0,30.0,196.0,20.0,0.0,0.0,OFF
2026-06-30 17:15:13,48.68,2026-06-18,12:00:46,46.0,28.33,40.72,29.35,39.08,1010.7,9855.0,29.84,89.23,1011.2,16218.0,5.0,16.0,26.0,30.0,196.0,20.0,0.0,0.0,OFF
2026-06-30 17:15:16,50.93,2026-06-18,12:00:48,48.0,28.31,40.74,29.35,39.08,1010.71,9855.0,29.84,89.22,1011.2,16157.0,5.0,16.0,26.0,30.0,196.0,20.0,0.0,0.0,OFF
