pc_timestamp,elapsed_s,arduino_date,arduino_time,uptime_s,sht30_temp_C,sht30_humidity_pct,bme688_1_temp_C,bme688_1_humidity_pct,bme688_1_pressure_hpa,bme688_1_gas_ohms,bme688_2_temp_C,bme688_2_humidity_pct,bme688_2_pressure_hpa,bme688_2_gas_ohms,as7341_f1,as7341_f2,as7341_f3,as7341_f4,as7341_clear,as7341_nir,stepper_speed_pct,pump_speed_pct,pump_state
2026-06-30 17:11:32,3.49,2026-06-18,12:00:01,1.0,-45.0,40.42,30.27,38.67,1010.71,10282.0,31.4,88.57,1011.19,15322.0,4.0,17.0,27.0,32.0,205.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:34,5.75,2026-06-18,12:00:03,3.0,28.36,40.39,30.08,38.35,1010.72,9956.0,31.09,88.1,1011.2,14699.0,5.0,17.0,26.0,32.0,205.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:36,8.01,2026-06-18,12:00:05,5.0,28.37,40.37,29.92,38.39,1010.73,9855.0,30.82,88.62,1011.21,14469.0,5.0,17.0,26.0,32.0,205.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:39,10.27,2026-06-18,12:00:08,8.0,28.38,40.32,29.79,38.44,1010.74,9809.0,30.61,88.89,1011.21,14314.0,5.0,17.0,26.0,31.0,205.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:41,12.53,2026-06-18,12:00:10,10.0,28.37,40.33,29.69,38.53,1010.75,9809.0,30.46,89.02,1011.21,14228.0,5.0,17.0,26.0,31.0,204.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:43,14.79,2026-06-18,12:00:12,12.0,28.38,40.34,29.62,38.6,1010.74,9800.0,30.34,89.09,1011.22,14153.0,4.0,17.0,27.0,31.0,204.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:45,17.04,2026-06-18,12:00:14,14.0,28.36,40.35,29.56,38.65,1010.74,9818.0,30.24,89.13,1011.22,14134.0,5.0,17.0,26.0,31.0,204.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:48,19.31,2026-06-18,12:00:17,17.0,28.36,40.38,29.52,38.7,1010.74,9855.0,30.17,89.15,1011.22,14153.0,5.0,17.0,26.0,31.0,204.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:50,21.56,2026-06-18,12:00:19,19.0,28.36,40.39,29.49,38.72,1010.74,9891.0,30.12,89.15,1011.21,14124.0,5.0,17.0,26.0,31.0,204.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:52,23.82,2026-06-18,12:00:21,21.0,28.35,40.41,29.46,38.73,1010.74,9919.0,30.07,89.15,1011.21,14124.0,5.0,17.0,26.0,31.0,204.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:54,26.08,2026-06-18,12:00:23,23.0,28.36,40.4,29.44,38.76,1010.74,9900.0,30.04,89.18,1011.2,14143.0,5.0,17.0,26.0,31.0,204.0,20.0,0.0,0.0,OFF
2026-06-30 17:11:57,28.34,2026-06-18,12:00:26,26.0,28.36,40.4,29.43,38.77,1010.73,9928.0,30.02,89.18,1011.21,14143.0,4.0,17.0,26.0,31.0,203.0,20.0,0.0,0.0,OFF
