pc_timestamp,elapsed_s,arduino_date,arduino_time,uptime_s,sht30_temp_C,sht30_humidity_pct,bme688_1_temp_C,bme688_1_humidity_pct,bme688_1_pressure_hpa,bme688_1_gas_ohms,bme688_2_temp_C,bme688_2_humidity_pct,bme688_2_pressure_hpa,bme688_2_gas_ohms,as7341_f1,as7341_f2,as7341_f3,as7341_f4,as7341_clear,as7341_nir,stepper_speed_pct,pump_speed_pct,pump_state
2026-07-01 11:55:51,2.01,2026-06-18,13:55:52,6952.0,26.49,38.51,27.14,37.84,1011.55,94221.0,30.83,89.97,1012.42,32339.0,1.0,3.0,5.0,7.0,39.0,2.0,0.0,0.0,OFF
2026-07-01 11:55:52,3.49,2026-06-18,12:00:01,1.0,-45.0,38.55,27.98,37.78,1011.51,103538.0,32.41,88.92,1012.39,41051.0,1.0,3.0,5.0,7.0,39.0,2.0,0.0,0.0,OFF
2026-07-01 11:55:55,5.75,2026-06-18,12:00:03,3.0,26.48,38.52,27.79,37.45,1011.53,101567.0,32.07,88.31,1012.39,37813.0,1.0,3.0,5.0,7.0,38.0,2.0,0.0,0.0,OFF
2026-07-01 11:55:57,8.01,2026-06-18,12:00:05,5.0,26.47,38.49,27.64,37.44,1011.53,101085.0,31.78,88.82,1012.4,36025.0,1.0,4.0,5.0,7.0,39.0,4.0,0.0,0.0,OFF
2026-07-01 11:55:59,10.27,2026-06-18,12:00:08,8.0,26.48,38.47,27.52,37.49,1011.53,100490.0,31.56,89.08,1012.39,35020.0,1.0,3.0,5.0,7.0,39.0,2.0,0.0,0.0,OFF
2026-07-01 11:56:02,12.53,2026-06-18,12:00:10,10.0,26.48,38.46,27.43,37.53,1011.53,100078.0,31.39,89.23,1012.39,34206.0,1.0,3.0,5.0,7.0,39.0,4.0,0.0,0.0,OFF
2026-07-01 11:56:04,14.78,2026-06-18,12:00:12,12.0,26.47,38.46,27.36,37.57,1011.53,98975.0,31.26,89.35,1012.4,33907.0,1.0,3.0,5.0,7.0,40.0,2.0,0.0,0.0,OFF
2026-07-01 11:56:06,17.04,2026-06-18,12:00:14,14.0,26.48,38.44,27.3,37.58,1011.54,98689.0,31.16,89.41,1012.41,33481.0,1.0,4.0,5.0,7.0,40.0,4.0,0.0,0.0,OFF
2026-07-01 11:56:08,19.3,2026-06-18,12:00:17,17.0,26.48,38.42,27.26,37.61,1011.54,98348.0,31.08,89.48,1012.41,33220.0,0.0,3.0,5.0,7.0,40.0,2.0,0.0,0.0,OFF
2026-07-01 11:56:11,21.56,2026-06-18,12:00:19,19.0,26.48,38.41,27.23,37.63,1011.54,98009.0,31.03,89.55,1012.42,32964.0,1.0,3.0,5.0,7.0,39.0,4.0,0.0,0.0,OFF
2026-07-01 11:56:13,23.81,2026-06-18,12:00:21,21.0,26.47,38.4,27.2,37.68,1011.55,97896.0,30.98,89.54,1012.42,33040.0,1.0,3.0,5.0,7.0,40.0,2.0,0.0,0.0,OFF
2026-07-01 11:56:15,26.07,2026-06-18,12:00:23,23.0,26.48,38.4,27.18,37.69,1011.54,97393.0,30.95,89.54,1012.42,32812.0,1.0,3.0,5.0,7.0,39.0,4.0,0.0,0.0,OFF
2026-07-01 11:56:17,28.33,2026-06-18,12:00:26,26.0,26.47,38.42,27.17,37.72,1011.54,97172.0,30.92,89.54,1012.42,32686.0,1.0,3.0,5.0,6.0,39.0,2.0,0.0,0.0,OFF
